X1,X2,em_cluster,kmeans_cluster,perplexity,training_time,y
46.136383,-10.386182,0,1,2,102.7978995,0
16.100891,-82.76435,1,0,2,102.7978995,1
-19.388065,54.527023,0,1,2,102.7978995,0
-78.16136,56.50133,0,1,2,102.7978995,0
68.03564,31.255777,1,0,2,102.7978995,1
75.95235,37.9228,1,0,2,102.7978995,1
26.96507,21.969185,0,1,2,102.7978995,0
24.34999,103.601746,0,1,2,102.7978995,0
-72.11924,-7.3493423,0,1,2,102.7978995,0
-19.091019,23.952291,0,1,2,102.7978995,0
45.379295,-32.930595,1,0,2,102.7978995,1
52.150776,-61.081966,0,1,2,102.7978995,0
38.278763,51.37003,1,0,2,102.7978995,1
-24.35016,-14.2729,0,1,2,102.7978995,0
19.39856,-77.253136,1,0,2,102.7978995,1
14.660116,-29.93672,0,1,2,102.7978995,0
45.11483,56.9947,1,0,2,102.7978995,0
72.931244,26.556303,1,0,2,102.7978995,1
8.831205,-8.625324,0,1,2,102.7978995,1
87.270546,16.05382,0,1,2,102.7978995,0
8.692593,22.784752,0,1,2,102.7978995,0
-41.304344,-16.055601,0,1,2,102.7978995,0
-35.686417,-74.629814,0,1,2,102.7978995,1
-13.384154,47.42315,0,1,2,102.7978995,0
-18.750319,86.964615,0,1,2,102.7978995,0
-5.37355,-70.99933,0,1,2,102.7978995,0
-50.03599,-8.532269,0,1,2,102.7978995,0
-28.104385,-57.299232,1,0,2,102.7978995,1
-2.8527744,-53.260876,0,1,2,102.7978995,0
-85.582375,6.3849115,1,0,2,102.7978995,0
-20.43188,-47.067257,1,0,2,102.7978995,1
-8.234404,22.724712,1,0,2,102.7978995,0
-70.21294,-9.931253,0,1,2,102.7978995,0
-24.538826,55.662193,0,1,2,102.7978995,0
85.77483,61.949722,0,1,2,102.7978995,0
-67.30716,-73.1981,0,1,2,102.7978995,0
82.95648,25.891054,0,1,2,102.7978995,0
-68.67391,7.9550223,1,0,2,102.7978995,0
50.13905,-38.178364,0,1,2,102.7978995,0
52.70673,53.61247,1,0,2,102.7978995,1
24.228792,47.95142,1,0,2,102.7978995,0
99.68385,1.1884247,0,1,2,102.7978995,0
-23.417728,-35.956493,1,0,2,102.7978995,0
35.799637,-67.453575,1,0,2,102.7978995,0
-84.849556,69.503555,0,1,2,102.7978995,0
-17.80641,-38.615543,1,0,2,102.7978995,0
20.553951,-4.6500516,1,0,2,102.7978995,0
-21.271967,-79.85302,0,1,2,102.7978995,1
26.162062,-70.75279,1,0,2,102.7978995,0
26.196323,82.63343,0,1,2,102.7978995,0
109.02832,18.131754,1,0,2,102.7978995,0
-101.74365,-38.68562,0,1,2,102.7978995,0
-32.51468,36.823246,0,1,2,102.7978995,0
-46.44823,-7.339609,0,1,2,102.7978995,0
-48.056324,32.63696,0,1,2,102.7978995,0
-64.90526,61.77802,1,0,2,102.7978995,1
86.47537,-27.256159,1,0,2,102.7978995,1
64.5802,-71.022,1,0,2,102.7978995,0
45.520218,52.369972,1,0,2,102.7978995,1
-68.706085,7.9187574,1,0,2,102.7978995,0
10.96934,-19.33608,1,0,2,102.7978995,1
98.93427,-9.547196,0,1,2,102.7978995,0
7.505337,82.61167,0,1,2,102.7978995,0
-38.60692,25.095955,0,1,2,102.7978995,0
-42.437088,-9.607045,0,1,2,102.7978995,0
-23.03829,-13.600938,0,1,2,102.7978995,0
18.13891,23.689894,0,1,2,102.7978995,0
-44.447422,79.31538,0,1,2,102.7978995,0
-12.596805,25.797617,0,1,2,102.7978995,0
-46.883663,-20.851242,0,1,2,102.7978995,0
-43.74917,58.336346,0,1,2,102.7978995,0
-66.782166,-6.956311,0,1,2,102.7978995,0
83.04582,-50.690567,1,0,2,102.7978995,0
58.46415,-64.49711,1,0,2,102.7978995,1
-48.070507,47.76172,0,1,2,102.7978995,0
65.80306,-66.306526,1,0,2,102.7978995,0
-14.853132,6.1452303,0,1,2,102.7978995,0
54.562653,-88.17135,1,0,2,102.7978995,0
-87.60218,59.880524,1,0,2,102.7978995,0
25.215338,31.507456,0,1,2,102.7978995,0
23.886091,70.58578,1,0,2,102.7978995,1
-56.89922,9.946012,0,1,2,102.7978995,0
-58.277275,2.2535837,0,1,2,102.7978995,1
32.91392,-47.396744,1,0,2,102.7978995,1
-20.77063,-80.1232,0,1,2,102.7978995,0
21.979153,20.237398,0,1,2,102.7978995,1
14.236804,49.543114,0,1,2,102.7978995,0
-21.078854,-101.30114,1,0,2,102.7978995,0
67.930016,45.90837,0,1,2,102.7978995,0
-43.333176,-77.880035,0,1,2,102.7978995,0
-27.138945,41.01755,0,1,2,102.7978995,0
-95.896286,24.940664,1,0,2,102.7978995,1
-52.74223,-39.348583,0,1,2,102.7978995,0
-35.965225,33.89133,0,1,2,102.7978995,0
-99.46974,-14.814933,0,1,2,102.7978995,0
-54.36675,73.77991,1,0,2,102.7978995,0
-33.35662,-55.463276,1,0,2,102.7978995,1
104.60623,-43.251152,1,0,2,102.7978995,1
49.977013,-22.230896,0,1,2,102.7978995,0
-58.992893,-13.019343,0,1,2,102.7978995,0
-38.333847,-22.033236,0,1,2,102.7978995,0
-27.78828,-65.59685,1,0,2,102.7978995,1
42.16823,-74.41065,1,0,2,102.7978995,0
-88.675545,-46.962963,1,0,2,102.7978995,1
43.55272,75.269615,0,1,2,102.7978995,0
-30.025505,-5.2849493,1,0,2,102.7978995,0
-4.8133855,41.8059,0,1,2,102.7978995,0
67.8468,-19.216875,0,1,2,102.7978995,1
53.74018,-1.5745404,0,1,2,102.7978995,0
60.96969,14.669958,0,1,2,102.7978995,0
-9.621353,82.871994,0,1,2,102.7978995,0
45.421284,-40.520103,0,1,2,102.7978995,0
-40.646725,-84.44759,0,1,2,102.7978995,0
39.68667,44.15495,1,0,2,102.7978995,1
-7.2939134,-50.545322,0,1,2,102.7978995,1
-84.18814,-60.790314,1,0,2,102.7978995,1
1.7705601,20.001373,0,1,2,102.7978995,0
102.318085,-8.366045,0,1,2,102.7978995,0
27.43674,-6.906289,0,1,2,102.7978995,0
37.163757,-87.662506,0,1,2,102.7978995,0
-49.866314,-39.343704,0,1,2,102.7978995,0
1.3361177,-67.107895,0,1,2,102.7978995,0
18.157827,38.95552,0,1,2,102.7978995,0
-4.010519,95.571304,0,1,2,102.7978995,0
-38.24102,-30.798616,0,1,2,102.7978995,0
76.661194,62.414783,0,1,2,102.7978995,0
-59.512062,27.550423,0,1,2,102.7978995,0
-10.353688,0.11958233,0,1,2,102.7978995,0
86.92962,2.8791535,0,1,2,102.7978995,0
22.93214,72.827774,1,0,2,102.7978995,1
-27.50287,76.88885,1,0,2,102.7978995,0
-11.014381,-102.39885,0,1,2,102.7978995,0
20.787056,64.285065,1,0,2,102.7978995,0
76.49558,49.15677,0,1,2,102.7978995,0
-71.85056,-32.75355,1,0,2,102.7978995,1
-67.98966,58.10062,1,0,2,102.7978995,0
-92.35379,-2.911598,1,0,2,102.7978995,0
-17.856197,-38.57497,1,0,2,102.7978995,1
-88.01878,59.179653,1,0,2,102.7978995,1
-7.530545,-50.266975,0,1,2,102.7978995,0
-31.290174,-35.48966,1,0,2,102.7978995,0
62.084576,90.15852,0,1,2,102.7978995,0
-13.484001,-72.72487,0,1,2,102.7978995,0
-26.52833,90.74638,0,1,2,102.7978995,0
17.188236,-97.23829,1,0,2,102.7978995,1
-52.40388,-73.91277,1,0,2,102.7978995,1
7.913382,22.17773,0,1,2,102.7978995,0
-19.318344,8.936824,0,1,2,102.7978995,0
22.842245,-64.313,0,1,2,102.7978995,1
1.1115065,-0.62998414,1,0,2,102.7978995,0
97.45344,47.087574,1,0,2,102.7978995,1
-1.749151,-18.168549,0,1,2,102.7978995,0
-5.862064,-70.469086,0,1,2,102.7978995,0
-33.23566,-9.571852,1,0,2,102.7978995,0
14.647562,-8.604146,0,1,2,102.7978995,0
16.864807,30.841564,0,1,2,102.7978995,0
-39.426334,46.796947,0,1,2,102.7978995,0
-8.765827,5.125176,0,1,2,102.7978995,0
-32.20385,-80.02828,0,1,2,102.7978995,1
21.147987,-5.223674,0,1,2,102.7978995,0
45.4809,38.586063,1,0,2,102.7978995,0
-82.20536,47.823223,0,1,2,102.7978995,0
35.532093,11.50077,0,1,2,102.7978995,0
-28.277243,103.49357,0,1,2,102.7978995,0
-61.442505,88.76897,0,1,2,102.7978995,1
-18.231115,-42.5737,1,0,2,102.7978995,0
-59.63159,7.322613,0,1,2,102.7978995,0
-50.383095,4.4187655,0,1,2,102.7978995,0
56.82661,9.425573,0,1,2,102.7978995,0
2.1691203,-59.324825,0,1,2,102.7978995,0
64.423584,25.979902,1,0,2,102.7978995,0
-58.46363,-1.517793,1,0,2,102.7978995,0
-21.610174,16.124153,0,1,2,102.7978995,0
29.188444,36.750973,0,1,2,102.7978995,1
-36.18221,79.80468,0,1,2,102.7978995,0
44.19004,93.74364,1,0,2,102.7978995,0
-4.585662,82.30278,0,1,2,102.7978995,0
-61.960526,-51.11481,1,0,2,102.7978995,0
-4.6428666,107.668655,0,1,2,102.7978995,0
-26.01346,23.889784,0,1,2,102.7978995,0
27.709145,-102.850464,0,1,2,102.7978995,0
-30.472307,-4.4609165,1,0,2,102.7978995,1
-14.148562,-46.728077,0,1,2,102.7978995,0
23.48224,-2.9639568,0,1,2,102.7978995,0
-35.570824,-27.158953,0,1,2,102.7978995,0
-36.43196,59.656464,0,1,2,102.7978995,0
-70.03735,-60.696045,1,0,2,102.7978995,1
-22.7381,35.267387,1,0,2,102.7978995,1
-1.5093789,63.51063,1,0,2,102.7978995,1
-90.92533,-58.19604,1,0,2,102.7978995,1
-47.495712,51.076973,0,1,2,102.7978995,0
-44.229137,28.128103,0,1,2,102.7978995,0
31.988392,85.74833,1,0,2,102.7978995,0
45.95429,83.793015,1,0,2,102.7978995,0
-15.325166,55.442352,0,1,2,102.7978995,0
49.919044,91.55609,1,0,2,102.7978995,0
23.619463,-87.28064,1,0,2,102.7978995,0
-89.01989,57.781544,1,0,2,102.7978995,0
57.865498,-34.18947,0,1,2,102.7978995,0
-62.0076,-78.92026,0,1,2,102.7978995,0
41.755783,-69.29548,1,0,2,102.7978995,0
-56.00641,-22.44414,0,1,2,102.7978995,0
7.1178,64.14362,0,1,2,102.7978995,0
62.115532,89.81871,0,1,2,102.7978995,0
83.6106,43.404423,0,1,2,102.7978995,0
-86.227776,-35.93305,0,1,2,102.7978995,0
-8.105696,21.363476,1,0,2,102.7978995,0
-102.82561,-34.072464,0,1,2,102.7978995,0
-5.2586703,-63.305355,0,1,2,102.7978995,0
-21.807158,-92.53203,1,0,2,102.7978995,0
-80.98236,7.7170835,1,0,2,102.7978995,1
-45.368816,57.49788,0,1,2,102.7978995,0
68.054565,-42.02643,0,1,2,102.7978995,0
30.626816,-54.39356,0,1,2,102.7978995,1
-5.6070085,17.464594,1,0,2,102.7978995,0
72.21245,-75.952545,1,0,2,102.7978995,0
-37.75508,-81.904564,0,1,2,102.7978995,0
-15.869018,60.4398,1,0,2,102.7978995,1
37.609222,-2.4672348,1,0,2,102.7978995,1
39.44078,44.062077,1,0,2,102.7978995,1
-68.16937,-50.070404,1,0,2,102.7978995,1
-65.02851,-87.622734,1,0,2,102.7978995,0
-106.194496,7.398139,1,0,2,102.7978995,0
-89.21054,57.514107,1,0,2,102.7978995,0
52.59375,37.27558,1,0,2,102.7978995,0
-17.09002,-51.99841,0,1,2,102.7978995,1
73.79853,-13.502873,1,0,2,102.7978995,0
1.7061883,76.824295,0,1,2,102.7978995,0
-34.621536,-43.374275,0,1,2,102.7978995,1
82.95327,-50.678795,1,0,2,102.7978995,0
50.556564,82.351814,1,0,2,102.7978995,1
81.78232,-50.98133,1,0,2,102.7978995,0
28.463556,5.486021,0,1,2,102.7978995,0
-18.042192,-80.74033,0,1,2,102.7978995,0
15.322566,6.094129,1,0,2,102.7978995,1
-90.03787,6.096307,1,0,2,102.7978995,0
-4.21718,51.66842,0,1,2,102.7978995,0
62.91904,-33.08327,1,0,2,102.7978995,0
-61.516132,67.177216,1,0,2,102.7978995,1
30.748842,-29.46313,0,1,2,102.7978995,0
-72.46185,8.626302,1,0,2,102.7978995,0
-28.49552,-67.11123,1,0,2,102.7978995,0
-5.432228,45.984413,0,1,2,102.7978995,0
48.68945,59.760677,1,0,2,102.7978995,1
33.496834,-60.04804,1,0,2,102.7978995,0
57.616417,26.044687,0,1,2,102.7978995,0
-88.24841,-59.790493,0,1,2,102.7978995,0
30.052452,49.534367,0,1,2,102.7978995,1
41.837242,-67.43168,1,0,2,102.7978995,0
59.988243,-45.798206,0,1,2,102.7978995,0
50.061844,-38.08819,1,0,2,102.7978995,0
85.78073,34.81191,1,0,2,102.7978995,0
-39.672474,70.77455,0,1,2,102.7978995,0
98.35883,10.904871,0,1,2,102.7978995,0
-16.959864,31.54146,1,0,2,102.7978995,0
-58.461727,-1.5305794,1,0,2,102.7978995,0
11.66957,-72.84913,0,1,2,102.7978995,0
8.758178,-8.721449,0,1,2,102.7978995,1
86.64501,3.009454,0,1,2,102.7978995,0
39.727966,62.098515,1,0,2,102.7978995,1
86.63205,-27.12318,1,0,2,102.7978995,0
39.954376,21.578129,0,1,2,102.7978995,0
-78.47167,-22.968592,0,1,2,102.7978995,0
-40.23546,59.65388,0,1,2,102.7978995,0
-1.5590703,-12.611276,0,1,2,102.7978995,0
100.467896,-19.721567,1,0,2,102.7978995,0
-44.73246,38.72716,1,0,2,102.7978995,1
39.90363,-42.14087,1,0,2,102.7978995,1
54.83276,-88.43719,1,0,2,102.7978995,0
-5.3721466,10.951441,0,1,2,102.7978995,0
2.8627133,109.45971,0,1,2,102.7978995,0
-63.044895,-48.71169,1,0,2,102.7978995,1
13.701731,-69.16885,0,1,2,102.7978995,1
-35.908978,3.1586113,0,1,2,102.7978995,0
67.62313,-12.148264,0,1,2,102.7978995,0
-66.81019,-6.9565873,0,1,2,102.7978995,0
62.42796,-11.644702,1,0,2,102.7978995,0
-22.08812,-32.29956,1,0,2,102.7978995,0
46.160484,45.482693,1,0,2,102.7978995,1
20.064196,-44.18042,0,1,2,102.7978995,1
-74.02,74.8965,1,0,2,102.7978995,1
51.484077,38.73802,1,0,2,102.7978995,0
26.186209,56.04036,1,0,2,102.7978995,0
68.42755,3.5347996,0,1,2,102.7978995,0
-40.061825,13.71362,0,1,2,102.7978995,0
-17.99769,79.36685,0,1,2,102.7978995,0
32.427296,55.72449,1,0,2,102.7978995,0
-0.7448398,-106.39076,1,0,2,102.7978995,0
-76.88009,-70.5196,0,1,2,102.7978995,1
-22.787903,84.66075,1,0,2,102.7978995,0
-13.857766,67.435265,1,0,2,102.7978995,0
-22.73536,-13.411015,0,0,2,102.7978995,1
-71.2234,-0.09182494,0,1,2,102.7978995,0
28.225182,46.42546,0,1,2,102.7978995,1
17.13168,17.896673,0,1,2,102.7978995,0
33.01899,-43.202374,1,0,2,102.7978995,0
9.386819,-4.112113,1,0,2,102.7978995,0
-57.09716,-29.991034,0,1,2,102.7978995,0
-41.075813,-69.091125,1,0,2,102.7978995,0
-17.44285,1.6155783,0,1,2,102.7978995,1
9.665858,-89.16433,1,0,2,102.7978995,1
-68.57119,82.80983,1,0,2,102.7978995,1
102.81305,-6.8954735,0,1,2,102.7978995,0
1.2393261,27.3397,1,0,2,102.7978995,0
17.800602,29.297405,0,1,2,102.7978995,0
85.51336,-17.34571,1,0,2,102.7978995,1
-1.8940257,-43.30335,0,1,2,102.7978995,0
-0.3044788,74.2602,0,1,2,102.7978995,0
87.35877,-35.54195,1,0,2,102.7978995,0
-69.225716,-39.460773,1,0,2,102.7978995,1
18.051281,-64.27498,0,1,2,102.7978995,1
46.62139,-45.61412,1,0,2,102.7978995,1
-47.96059,25.663902,0,1,2,102.7978995,1
-4.2627683,-55.957516,0,1,2,102.7978995,1
-34.137306,-92.669655,0,1,2,102.7978995,0
77.55189,-30.222,1,0,2,102.7978995,0
26.774124,-10.769646,0,1,2,102.7978995,1
-15.324215,42.862377,0,1,2,102.7978995,0
51.17054,45.809185,1,0,2,102.7978995,1
89.122406,-60.501198,0,1,2,102.7978995,0
12.909838,55.46831,0,1,2,102.7978995,0
-85.410965,6.4409485,1,0,2,102.7978995,0
-88.31058,-45.913116,0,1,2,102.7978995,0
-58.96415,-37.403484,0,1,2,102.7978995,0
36.30927,-27.356441,0,1,2,102.7978995,0
-64.6551,-3.471933,0,1,2,102.7978995,0
24.75253,-86.56554,1,0,2,102.7978995,0
-0.18756029,60.05988,1,0,2,102.7978995,1
6.736115,16.414803,0,1,2,102.7978995,1
-81.21104,65.0965,0,1,2,102.7978995,0
-81.15117,64.93977,0,1,2,102.7978995,0
15.787948,-34.370243,1,0,2,102.7978995,0
-53.73186,82.45824,0,1,2,102.7978995,0
73.8092,-13.463069,1,0,2,102.7978995,1
-55.497154,-63.62698,1,0,2,102.7978995,1
-46.38184,80.97444,0,1,2,102.7978995,0
13.879822,102.80866,0,1,2,102.7978995,0
-57.434402,43.742153,1,0,2,102.7978995,0
-37.66553,-6.1729264,1,0,2,102.7978995,0
9.367318,5.578313,1,0,2,102.7978995,0
-57.121563,42.805405,1,0,2,102.7978995,0
34.82836,-56.839855,0,1,2,102.7978995,0
28.319569,-11.936588,0,1,2,102.7978995,0
7.4760213,82.54316,0,1,2,102.7978995,1
12.394282,60.63359,0,1,2,102.7978995,0
103.78667,-43.269184,1,0,2,102.7978995,0
-45.70061,-62.795654,0,1,2,102.7978995,0
-28.03833,-17.901459,0,1,2,102.7978995,1
-7.4306765,-22.141857,0,1,2,102.7978995,0
8.411727,-29.560513,1,0,2,102.7978995,1
-33.57981,-21.861736,0,1,2,102.7978995,0
-77.38887,19.219734,0,1,2,102.7978995,0
47.691963,19.05513,0,1,2,102.7978995,0
23.672806,36.786003,0,1,2,102.7978995,0
60.460968,5.9779677,0,1,2,102.7978995,0
37.534393,80.35864,1,0,2,102.7978995,0
79.73539,-3.3319402,0,1,2,102.7978995,0
86.54538,-43.02869,1,0,2,102.7978995,0
80.71812,-6.30132,0,1,2,102.7978995,0
-8.18764,-59.34945,0,1,2,102.7978995,0
69.940094,14.489608,0,1,2,102.7978995,0
-26.381912,24.033073,0,1,2,102.7978995,0
-28.783667,-24.952265,0,1,2,102.7978995,1
48.30646,9.326619,0,1,2,102.7978995,0
-9.072168,51.228172,0,1,2,102.7978995,0
32.958416,-68.62063,1,0,2,102.7978995,1
-10.985761,-99.22924,0,1,2,102.7978995,0
-67.294815,3.4859872,0,1,2,102.7978995,1
-9.492255,-4.117875,0,1,2,102.7978995,0
37.72578,15.327127,0,1,2,102.7978995,0
-72.75992,-1.4369786,0,1,2,102.7978995,0
-28.77371,-10.618178,0,1,2,102.7978995,0
-38.865685,71.244804,0,1,2,102.7978995,0
-3.0397782,2.314573,0,1,2,102.7978995,0
55.970818,25.243702,0,1,2,102.7978995,0
37.54895,79.983444,1,0,2,102.7978995,0
35.094704,5.0693464,0,1,2,102.7978995,0
92.2924,-10.45197,0,1,2,102.7978995,0
-22.508875,-52.78833,1,0,2,102.7978995,0
66.60531,9.870155,0,1,2,102.7978995,0
4.3218784,100.855194,0,1,2,102.7978995,0
-73.09833,50.069916,0,1,2,102.7978995,0
68.647995,-19.192116,0,1,2,102.7978995,0
35.298298,4.6075196,0,1,2,102.7978995,0
37.960323,47.455376,1,0,2,102.7978995,0
46.096973,-19.69466,0,1,2,102.7978995,0
18.703817,-54.52636,1,0,2,102.7978995,1
-31.602638,-35.60482,1,0,2,102.7978995,1
50.690323,-64.783676,0,1,2,102.7978995,0
102.71328,-7.242173,0,1,2,102.7978995,0
11.822143,-90.30934,1,0,2,102.7978995,1
-59.865166,16.611483,0,1,2,102.7978995,1
-9.113319,15.487476,1,0,2,102.7978995,0
-75.98385,28.441458,0,1,2,102.7978995,0
7.3726263,82.80615,0,1,2,102.7978995,1
-4.306181,27.632023,1,0,2,102.7978995,1
73.76052,-20.945913,0,1,2,102.7978995,0
-1.1916803,-105.854515,1,0,2,102.7978995,1
-33.65621,-16.18129,0,1,2,102.7978995,0
57.007626,-7.285296,0,1,2,102.7978995,0
52.182846,99.22924,0,1,2,102.7978995,0
28.325583,46.42032,0,1,2,102.7978995,0
44.662758,-61.202282,1,0,2,102.7978995,0
10.612258,-24.88451,0,1,2,102.7978995,0
23.7844,36.786213,0,1,2,102.7978995,0
-21.12555,69.544106,0,1,2,102.7978995,1
-45.063763,-24.81261,0,1,2,102.7978995,0
36.136166,34.26253,1,0,2,102.7978995,1
-17.362541,-43.599358,1,0,2,102.7978995,1
50.097225,-65.93488,1,0,2,102.7978995,1
-30.359745,63.730587,0,1,2,102.7978995,0
-8.748204,-68.670586,0,1,2,102.7978995,0
-32.885918,5.377126,0,1,2,102.7978995,0
-0.80571544,-34.630898,0,0,2,102.7978995,0
61.183247,62.532787,0,1,2,102.7978995,0
24.889502,108.23698,0,1,2,102.7978995,0
-27.61929,34.576588,1,0,2,102.7978995,1
108.670906,17.272266,1,0,2,102.7978995,0
26.823736,22.097555,0,1,2,102.7978995,1
-57.244976,-30.343964,0,1,2,102.7978995,0
5.372538,-114.50833,0,1,2,102.7978995,0
60.69948,14.12158,0,1,2,102.7978995,0
20.15114,-37.454857,0,1,2,102.7978995,0
-77.90255,-7.228481,0,1,2,102.7978995,0
52.18087,99.220314,0,1,2,102.7978995,0
-19.824303,-96.553345,1,0,2,102.7978995,0
104.560745,-31.867743,1,0,2,102.7978995,0
57.962048,-34.155113,0,1,2,102.7978995,0
-38.138824,-6.4979916,1,0,2,102.7978995,0
21.81427,-59.980705,0,1,2,102.7978995,1
-71.77561,-20.932657,0,1,2,102.7978995,0
-37.7154,47.237293,0,1,2,102.7978995,0
10.961849,53.777676,0,1,2,102.7978995,0
47.379646,85.6963,1,0,2,102.7978995,0
8.961421,39.079575,0,1,2,102.7978995,0
-73.71541,6.6448646,1,0,2,102.7978995,0
-32.81255,-96.72715,1,0,2,102.7978995,1
-10.369138,43.792404,0,1,2,102.7978995,0
33.25888,-11.756101,0,1,2,102.7978995,0
-66.02025,-88.02619,1,0,2,102.7978995,0
-109.874054,-19.051132,0,1,2,102.7978995,0
48.08075,-100.62783,1,0,2,102.7978995,1
13.877419,101.43301,0,1,2,102.7978995,0
35.62198,-8.461563,0,1,2,102.7978995,0
95.94789,-32.69795,1,0,2,102.7978995,1
-32.73247,21.598515,0,1,2,102.7978995,0
38.15092,-48.24221,1,0,2,102.7978995,1
51.52476,-6.0883193,0,1,2,102.7978995,0
-16.307812,-88.212944,1,0,2,102.7978995,1
-65.7813,-41.956085,1,0,2,102.7978995,0
-36.485374,80.32723,0,1,2,102.7978995,0
24.080006,2.9022896,0,1,2,102.7978995,0
38.388134,-51.269165,1,0,2,102.7978995,0
-40.416615,45.877567,0,1,2,102.7978995,0
-60.647823,-20.247921,0,1,2,102.7978995,0
-110.35622,-18.652891,0,1,2,102.7978995,0
-9.01181,-40.13358,0,1,2,102.7978995,0
64.07959,73.6999,0,1,2,102.7978995,0
-43.840565,30.29224,0,1,2,102.7978995,0
-20.45656,-57.44027,1,0,2,102.7978995,1
50.43447,-65.30535,1,0,2,102.7978995,0
-24.906494,26.449903,0,1,2,102.7978995,1
-24.621754,-36.55545,0,0,2,102.7978995,0
23.409088,-73.08566,1,0,2,102.7978995,0
35.13374,-80.26682,0,1,2,102.7978995,0
-41.11053,-70.32305,1,0,2,102.7978995,1
12.453939,-106.50162,0,1,2,102.7978995,0
-55.626278,42.739597,1,0,2,102.7978995,0
-81.876526,47.372425,0,1,2,102.7978995,0
-18.656673,70.086174,0,1,2,102.7978995,0
55.968918,-90.46054,0,1,2,102.7978995,0
92.0784,39.022556,1,0,2,102.7978995,0
27.342615,-5.4688077,0,1,2,102.7978995,0
-61.977417,-78.84519,0,1,2,102.7978995,0
26.463085,82.70787,0,1,2,102.7978995,0
-22.34282,18.32571,0,1,2,102.7978995,0
44.980312,63.673176,1,0,2,102.7978995,1
63.085613,43.669437,0,1,2,102.7978995,0
63.922867,30.987215,1,0,2,102.7978995,0
-23.029675,35.067284,1,0,2,102.7978995,1
14.605135,85.40268,0,1,2,102.7978995,0
-15.588671,110.44586,0,1,2,102.7978995,0
-45.918697,-53.97342,1,0,2,102.7978995,0
48.032635,4.365231,0,1,2,102.7978995,0
-76.20606,-14.012025,0,1,2,102.7978995,0
16.10062,-82.75772,1,0,2,102.7978995,1
-3.8429039,95.81145,0,1,2,102.7978995,0
41.75464,-69.3327,1,0,2,102.7978995,0
-71.155136,-0.08745289,0,1,2,102.7978995,0
-5.6602607,-36.95795,0,1,2,102.7978995,0
27.22512,21.7363,0,1,2,102.7978995,0
26.87268,11.159335,0,1,2,102.7978995,0
53.833786,52.812325,1,0,2,102.7978995,1
-3.6219957,96.09216,0,1,2,102.7978995,0
-74.52161,6.76441,1,0,2,102.7978995,0
1.1892016,-0.714062,1,0,2,102.7978995,1
60.1286,-55.162827,0,1,2,102.7978995,0
61.563576,59.86447,0,1,2,102.7978995,0
-3.3270211,10.480186,0,1,2,102.7978995,1
61.822334,-89.04357,0,1,2,102.7978995,0
20.486128,-30.156033,0,1,2,102.7978995,0
18.909159,-30.860136,0,1,2,102.7978995,0
53.593662,56.594673,1,0,2,102.7978995,1
34.001877,-75.166626,0,1,2,102.7978995,0
-50.81249,-86.414116,1,0,2,102.7978995,0
-76.27828,55.687485,0,1,2,102.7978995,0
49.972775,7.2835083,0,1,2,102.7978995,0
90.23466,16.244928,0,1,2,102.7978995,0
67.64022,22.857237,1,0,2,102.7978995,1
46.37805,-26.136091,0,1,2,102.7978995,0
13.092472,43.11039,1,0,2,102.7978995,1
-31.907776,1.7326082,0,1,2,102.7978995,0
-17.38524,-12.923531,0,1,2,102.7978995,0
53.22503,-17.096912,0,1,2,102.7978995,0
-28.547544,-29.314669,0,1,2,102.7978995,0
-72.46237,8.627992,1,0,2,102.7978995,0
-15.607572,-30.963985,1,0,2,102.7978995,0
65.22124,71.795654,0,1,2,102.7978995,0
20.043938,-43.784775,0,1,2,102.7978995,0
79.16085,-11.409395,1,0,2,102.7978995,1
-24.02469,35.536472,1,0,2,102.7978995,0
-18.71262,-69.285934,0,1,2,102.7978995,0
18.924496,12.996867,1,0,2,102.7978995,1
-101.72251,-38.588078,0,1,2,102.7978995,0
56.83329,9.434099,0,1,2,102.7978995,0
49.942825,22.92255,1,0,2,102.7978995,0
-24.483551,35.686306,0,1,2,102.7978995,1
-45.477226,3.2169938,1,0,2,102.7978995,0
72.40564,29.27546,1,0,2,102.7978995,1
-3.0661027,-0.1157191,0,1,2,102.7978995,1
-66.88402,-6.9779363,0,1,2,102.7978995,0
92.27246,-10.50451,0,1,2,102.7978995,0
32.726425,-68.329346,1,0,2,102.7978995,0
89.14776,-60.678688,0,1,2,102.7978995,0
6.373132,64.54497,0,1,2,102.7978995,0
103.699066,21.471193,1,0,2,102.7978995,1
68.470436,60.57148,0,1,2,102.7978995,0
-27.537392,78.11964,1,0,2,102.7978995,0
50.682873,-24.59508,0,1,2,102.7978995,0
-24.761204,-63.67266,1,0,2,102.7978995,1
9.611118,45.580772,0,1,2,102.7978995,0
-33.057125,-24.637354,0,1,2,102.7978995,0
-36.724438,-27.07721,0,1,2,102.7978995,0
71.02996,82.9476,1,0,2,102.7978995,1
76.23596,31.560083,1,0,2,102.7978995,1
-42.69445,-78.98564,0,1,2,102.7978995,0
31.615831,-38.295307,1,0,2,102.7978995,0
110.494225,-14.761818,1,0,2,102.7978995,0
18.348583,-39.893505,1,0,2,102.7978995,1
-42.199512,16.582443,0,1,2,102.7978995,0
63.51947,-80.001396,1,0,2,102.7978995,1
47.389782,48.74044,1,0,2,102.7978995,0
80.15453,-25.260534,1,0,2,102.7978995,0
-47.110203,-32.71649,0,1,2,102.7978995,0
25.229094,31.520267,0,1,2,102.7978995,0
