,X1,X2,y,algorithm
1653,2.114587108549097,-2.025320381222708,0,pca
1654,3.329398457626898,1.571451950257636,1,pca
1655,-1.0119630498894272,-2.301937193760009,0,pca
1656,-0.8068249680314759,0.8116843902523343,0,pca
1657,2.594969583954338,2.1264726448288016,0,pca
1658,3.366071409039955,0.15065834287589758,1,pca
1659,-1.2226036685093171,-2.1322508814051497,0,pca
1660,2.2849811110214295,-1.8845082647252263,0,pca
1661,-2.4059874650099724,1.634622752357287,0,pca
1662,3.4833647412715303,3.8034408191038795,1,pca
1663,2.117440631285722,-2.0284581629509155,0,pca
1664,2.6787557715467365,-1.155200609096934,0,pca
1665,2.3248037919418625,0.7873629387659189,0,pca
1666,2.796546588170941,0.4287408961882505,1,pca
1667,-0.17592996165313177,-2.187191270130409,0,pca
1668,-0.5404321562644173,0.6049993297563452,0,pca
1669,0.22280439963782392,0.5223151194477998,0,pca
1670,-2.1794816978953357,-0.7336247311368823,0,pca
1671,1.9691167791563406,-1.435026100338308,1,pca
1672,1.7730380039802747,3.6940865518944412,1,pca
1673,-0.751536316732226,-0.17530531629609036,0,pca
1674,-0.3112245737706868,0.7280326115681794,1,pca
1675,3.259071645435101,3.7102604826024432,1,pca
1676,-3.494529450710656,0.1950515847365604,0,pca
1677,-0.4482505889654133,0.11880643720895384,0,pca
1678,0.5471858302689213,1.191825757171122,0,pca
1679,-0.919814455187939,-0.0659928681348309,0,pca
1680,0.031180743355983063,1.9145508810841787,0,pca
1681,-0.8715326219457601,0.4511373912108729,0,pca
1682,1.6585520977601957,0.11349470796130944,0,pca
1683,-2.653604365739944,0.06633801045057876,0,pca
1684,2.5515281405932533,1.1327712397309502,0,pca
1685,2.8459389863649815,-1.281531618341306,0,pca
1686,0.09815059794385109,-0.7700870289016548,0,pca
1687,-1.617374211678292,3.301771483176146,1,pca
1688,-2.594426936062887,-0.6672250416922411,0,pca
1689,-1.2307720111211222,-0.8512147047635428,0,pca
1690,-2.2877861246699056,-2.0716391514557966,0,pca
1691,2.077990150780868,-2.090776234841434,0,pca
1692,-0.7134213347508501,-2.283950096171114,0,pca
1693,2.0275586606134,0.4938140242380279,0,pca
1694,2.075083348915696,-1.316036871677344,0,pca
1695,-1.9848139310125088,3.376151701118322,1,pca
1696,3.817753690546193,2.0158983956282124,1,pca
1697,-1.616732605022744,1.3570920880965456,0,pca
1698,2.8167367131277428,0.6541341528069068,1,pca
1699,-0.6187160933949147,1.964416819813962,0,pca
1700,-1.645068220864483,1.5219390777523467,0,pca
1701,-1.1283040642240107,-2.9517942937611856,0,pca
1702,-1.1590609545930648,-1.9298140347101262,0,pca
1703,1.485400649641345,1.282494729649587,0,pca
1704,2.1354996293037516,-1.0527687135943904,0,pca
1705,2.2026301180988783,0.22875967114521478,1,pca
1706,-0.6513987033292145,0.9881459109719926,0,pca
1707,2.6172815074590523,0.5686256371672628,0,pca
1708,-3.3046347764163437,-0.7758036972525789,0,pca
1709,2.0511618183454763,-2.1127643115866492,0,pca
1710,-2.7607377709364807,0.4293864484871229,0,pca
1711,-0.34455921038424026,1.4391613024749212,1,pca
1712,3.689233612101985,1.0942516650142304,1,pca
1713,1.7087921172652893,-0.20685408960686108,0,pca
1714,-1.3562801232074804,-1.1823172684123977,0,pca
1715,1.0836304548585372,1.8406648381314306,0,pca
1716,-2.4920271025097978,1.517146688184439,0,pca
1717,-2.731932437329707,0.6307616968538738,0,pca
1718,-2.0970897616619864,0.9336244195481348,0,pca
1719,2.3259919533448437,-0.30802483583621415,1,pca
1720,2.573937781069951,0.3700833458510358,1,pca
1721,-2.040573177467569,-1.6119289491538926,0,pca
1722,1.1643068562696277,-1.1002344142202547,0,pca
1723,2.7899385571577526,0.5927677104856144,1,pca
1724,-2.60673277867895,2.4204203685660475,0,pca
1725,1.7796867445785436,-0.5570069392938338,0,pca
1726,-0.5908060558481771,2.3136571103285006,0,pca
1727,-1.0284991744302685,-2.3842261535217903,0,pca
1728,1.5582313610008616,-0.4293310666115439,0,pca
1729,3.037507135802781,1.1119535599911343,1,pca
1730,3.17015071960496,1.9805104401862406,1,pca
1731,0.36464820242723067,4.229243445062481,1,pca
1732,-1.3804035340816505,3.680133178893952,0,pca
1733,1.8557702561969631,-0.5134798756904566,0,pca
1734,1.6518641300264836,-1.100159880068589,0,pca
1735,3.5966969092622834,2.225367453382216,1,pca
1736,2.811304212004357,0.7722582413456883,1,pca
1737,-3.213238531676768,-0.7715500583787599,0,pca
1738,2.7161956408375776,2.088965103844337,1,pca
1739,-1.445042081861395,2.561076864667206,0,pca
1740,-1.3182937090439162,-2.137097728085572,0,pca
1741,2.0896487348402735,-1.4967413670020595,1,pca
1742,1.6477619268023045,-1.699471830868508,0,pca
1743,2.6654900762095943,0.6486183148194583,1,pca
1744,2.165052437625647,-2.088108494785787,0,pca
1745,3.092726342132814,1.4884413984544893,0,pca
1746,2.0099806831785174,-1.1737193080593313,0,pca
1747,-0.2966064821688673,5.857601822543132,0,pca
1748,-1.3221799924825839,-2.0654044586509457,0,pca
1749,-0.057588379184495574,0.5544491172586461,1,pca
1750,0.8855235715806401,-1.8919008938344466,0,pca
1751,1.9383431868929757,0.758278525638207,1,pca
1752,3.2520927713662258,2.328902143818136,1,pca
1753,-1.0411751529007875,2.872087391640517,0,pca
1754,3.0271582888699644,2.3318707951326414,1,pca
1755,-3.106893829652676,-0.7611214611061761,0,pca
1756,-1.0324542056218455,-1.7239596658277008,0,pca
1757,1.9832762109302604,-1.542467167288643,0,pca
1758,-2.6004105287414845,0.43689219190221024,0,pca
1759,1.8913816495546265,-1.412964108566508,0,pca
1760,-2.834701718863669,-1.1519517503170351,0,pca
1761,-3.3876942914099786,-0.5388095578934853,0,pca
1762,1.9168683356094192,-2.1884823374535105,0,pca
1763,2.5660546772489092,-1.4204159194648602,1,pca
1764,-2.0875912062456075,0.9312978402735408,0,pca
1765,-2.000670716306078,1.4149939408688195,0,pca
1766,-3.232081836382992,0.046258653574377466,0,pca
1767,2.546989009422819,-0.08501594524512714,1,pca
1768,-0.4343879439007633,3.8698250427914163,0,pca
1769,2.6265478900875014,0.8951199505302232,1,pca
1770,2.061503665773193,-0.865241791298832,0,pca
1771,-1.906314149813491,-2.0824159826736612,0,pca
1772,2.335971825312075,-1.855839017196142,0,pca
1773,1.9241181394445002,0.2988647559838611,1,pca
1774,-3.1561555477333902,-0.5458782832065013,0,pca
1775,-1.2715650738373014,-1.5308156612579145,0,pca
1776,3.6615653745424566,3.125398516302637,0,pca
1777,2.3436673894613334,0.9109802742876626,1,pca
1778,2.0504872496165314,2.1073608003522057,0,pca
1779,0.8535948713318203,4.012376900667293,1,pca
1780,-1.2810313790805903,2.2220527473976768,0,pca
1781,1.4827837460837516,-1.6793104706367004,0,pca
1782,3.2025230752288723,1.3739927153635974,0,pca
1783,0.43506253454362903,-0.9880224402123918,0,pca
1784,2.348953933399046,1.4237570386028378,0,pca
1785,-2.6843197573997704,-1.1305683240658775,0,pca
1786,-2.340730411788872,2.339511606936938,0,pca
1787,-0.7395379135304461,-1.0903422570357735,0,pca
1788,-2.0733486334113485,-1.9655431013660487,0,pca
1789,-1.8838041013319569,1.4943045620771145,0,pca
1790,1.700872361052903,-1.4973928304793114,0,pca
1791,-1.841087817940353,0.281884374146589,0,pca
1792,-0.9411213182184256,-1.4520273170658209,0,pca
1793,2.3048389387605583,-1.9736814782551462,0,pca
1794,-1.591339854321579,-1.6828455295052072,0,pca
1795,2.894490911085469,2.7841826182610734,1,pca
1796,0.3097586370390555,3.082930753176299,0,pca
1797,-3.3668468129437232,0.581424823324083,0,pca
1798,-0.5090165563472211,-1.9854987603290903,0,pca
1799,2.678200514865762,-1.189149434643226,1,pca
1800,1.8877125271432063,-2.2249589062314112,1,pca
1801,-0.860667129965759,-0.8651951618179771,0,pca
1802,-3.3757688188807404,-0.19873563008496037,0,pca
1803,-1.3370889263889802,-2.001117425662168,0,pca
1804,-0.07390308712976325,0.31877413746554806,1,pca
1805,-2.0809815688964832,0.063150080086061,0,pca
1806,-2.2527557408435563,-0.10352816898836019,0,pca
1807,-3.389432839384866,-1.2083528225250588,0,pca
1808,2.8120045558161255,2.6899740169716297,1,pca
1809,-2.2672550858322715,1.6287779640006328,0,pca
1810,1.916139791926013,0.010815970843368517,1,pca
1811,-2.890724905600798,-0.0794761451920134,0,pca
1812,-3.5266294432420717,-1.450029731612438,0,pca
1813,-0.42161610956025514,1.301372599321351,1,pca
1814,3.0723631829995117,-0.16987452614874837,0,pca
1815,1.5709616726356517,-2.5892606529628512,1,pca
1816,1.3896606849402835,-0.046392886619865806,1,pca
1817,-1.1845909747317005,0.025463957679292576,0,pca
1818,2.7395994466734925,0.5597285048821793,0,pca
1819,-0.6764409325308388,-1.1869532547550232,0,pca
1820,3.0194926056754428,3.064441259406409,1,pca
1821,-1.7185485215004885,2.3238324377230812,0,pca
1822,2.8203720755233075,0.4556795170949506,0,pca
1823,-1.865611445749071,-1.8148756208382424,0,pca
1824,2.2843261362282674,-0.0020406928309722886,1,pca
1825,-3.1112009374998753,0.18654051717834105,0,pca
1826,-3.620871294521352,-1.6565643025608956,0,pca
1827,-1.296984362601805,-0.01974082751285665,0,pca
1828,-2.7686688694035864,1.611190321998292,0,pca
1829,0.6017855807254644,3.4603985088969624,0,pca
1830,1.3518062537994266,-1.2819849805354517,0,pca
1831,-1.4083012215991757,2.8756615696373333,0,pca
1832,-0.8671739921862831,0.4084316174059519,0,pca
1833,-1.6964948180910266,2.145002386700857,0,pca
1834,2.485732027093007,0.07252350873259555,0,pca
1835,-2.5107482578064806,-1.741904045459684,0,pca
1836,2.9978767952818344,1.341227111007949,1,pca
1837,1.7652413675020229,-0.3732348290790452,1,pca
1838,1.4780227426420565,-0.42355933370179266,0,pca
1839,2.5886052645005337,1.7481503594791927,1,pca
1840,-2.1648779656095085,1.6261469081652151,0,pca
1841,-2.3975261572328694,-0.2768364734399152,0,pca
1842,1.77750011111992,-0.830679543887794,1,pca
1843,-1.7868962043297054,-2.9924983691039904,0,pca
1844,-2.3489671349051435,-1.048980440362021,0,pca
1845,-1.7496050443424056,1.419587662708337,0,pca
1846,2.465512859181951,-1.7423020790351627,0,pca
1847,0.1833954492143602,3.0672986157108912,1,pca
1848,-2.2127460607919804,1.7964652985161624,0,pca
1849,2.3354168303780938,-1.853362152487565,0,pca
1850,2.7931767575406004,-0.3910831696540389,0,pca
1851,2.578091271354126,-0.4693384052604344,0,pca
1852,1.6764928365900136,-2.5518398227594177,1,pca
1853,-1.973013810176674,-2.7267650770206897,0,pca
1854,1.8012171999877298,-1.7989927779805348,0,pca
1855,-0.691190694137069,-0.19507652584437069,0,pca
1856,0.26467396169711604,1.5416099059070125,0,pca
1857,-2.105897703824611,2.414827252394798,0,pca
1858,-1.4762826098540558,-1.3247591078525642,0,pca
1859,-1.6143372104877518,2.3068544280156797,0,pca
1860,-1.0810447412114566,-0.1778841759212646,0,pca
1861,2.6408854879437667,0.030477616533547598,1,pca
1862,-0.017385918695912377,1.1194947463162643,1,pca
1863,1.9595768338651152,-2.162329473498332,0,pca
1864,-0.3070175509201419,0.07849611516758546,0,pca
1865,-0.7704804580020694,-0.2109890318360709,0,pca
1866,1.9605874918246466,0.0369805808455938,0,pca
1867,1.99012115975335,1.5686109265163675,1,pca
1868,-3.056427843322652,0.09287259668077963,0,pca
1869,0.28553270674475095,0.9559573552408382,0,pca
1870,-0.5501290557188236,-0.8093972078521144,0,pca
1871,-2.477921991588373,0.24958234017676467,0,pca
1872,-2.734882485428674,0.149824354440576,0,pca
1873,-2.024648088344259,-0.9096721246770961,0,pca
1874,3.318741789821097,2.4838712923022386,1,pca
1875,-1.0867516454381325,-1.4429934070434014,0,pca
1876,1.5686273838620792,-1.6005902105632035,0,pca
1877,-1.4160041515904944,2.349640557763182,0,pca
1878,2.4204889050072316,-0.9319231464498571,1,pca
1879,-3.3711972202298943,0.40475338664746985,0,pca
1880,3.298719871924427,1.6510570588107598,1,pca
1881,-3.479858231563877,-0.8760760473718321,0,pca
1882,1.5576856092887224,1.564204517234461,1,pca
1883,-0.6251969868975991,0.9976893121214521,0,pca
1884,-1.9321693740326538,-2.4915172197416804,0,pca
1885,1.0904733541487333,2.690201596849795,1,pca
1886,1.8330881766104739,-0.5136072069163732,0,pca
1887,1.7098976385267044,-2.058422006115057,0,pca
1888,1.9825078119636628,0.9569981877521145,1,pca
1889,-2.5097494508018925,1.61218155058467,0,pca
1890,-3.270146163759305,1.585275163482093,0,pca
1891,1.5136682294760895,0.4966751410163257,1,pca
1892,-1.3411736820399855,2.1341809563369027,1,pca
1893,-1.4476954485625682,0.17519496048616398,0,pca
1894,1.9691423287745606,-2.1554216016752497,0,pca
1895,3.43368189113695,3.181549700417144,1,pca
1896,2.2296768253135357,0.21622693507054952,1,pca
1897,-0.7361459415701923,1.1955352927425071,0,pca
1898,-0.8134635132082064,-0.8129788717198478,0,pca
1899,-1.721430795213823,0.43192339578356886,0,pca
1900,-1.6703869325281275,-2.4581576976521347,0,pca
1901,-3.3131726952743685,-0.24117111128836752,0,pca
1902,2.225173182568794,-1.2021702916250432,0,pca
1903,1.5209182576241933,-1.2006372296177221,0,pca
1904,-1.3836364712062446,0.25748443954046807,0,pca
1905,2.9818698601319023,-1.125515588759612,0,pca
1906,-3.392149008666677,1.0126345357915085,0,pca
1907,-1.057922511744824,3.9684475136600845,0,pca
1908,-1.4932950680069148,0.7874803438082983,0,pca
1909,2.923283455993548,2.3721756628732327,1,pca
1910,-3.7967510522668992,-0.7162501148853353,0,pca
1911,1.7900793569644946,-0.7442256670671689,1,pca
1912,-1.0155541708406894,0.10238041423161619,0,pca
1913,-0.7529807292108233,1.0463823048726801,0,pca
1914,1.9019089731226082,-2.2010081024277026,0,pca
1915,3.0392776319006227,0.06935077380094465,0,pca
1916,-1.739328581475017,-1.6239465659485715,0,pca
1917,2.2385877217583383,-1.1993596274676432,0,pca
1918,-2.1662547800705254,1.5552333678577317,0,pca
1919,1.3111218005389496,-2.092291784448501,0,pca
1920,-0.6336443733843726,0.6997079048950899,0,pca
1921,-0.9362448111747808,1.4858409844663107,0,pca
1922,-0.7760464981390057,0.9153556934127498,0,pca
1923,1.204167261988249,-0.4673920664825759,0,pca
1924,-2.1342127243573894,-2.3604222913316217,0,pca
1925,2.4852152954437265,1.1599716306219676,0,pca
1926,2.355511110098778,-0.34240469229868425,1,pca
1927,1.8861791432285548,-0.5264088383781009,1,pca
1928,-1.2389537337136234,3.184979527367232,0,pca
1929,1.8053070471969896,-2.0300497862328886,0,pca
1930,1.9579095473795376,-0.42807181801081867,1,pca
1931,-1.1996656816633693,0.6014193491982961,0,pca
1932,2.190334933333186,-1.5263443042569695,1,pca
1933,0.1813981026241506,2.484243485818877,1,pca
1934,-4.060569067102094,0.30482277184618656,0,pca
1935,-0.759125155202656,-1.5883345495853616,0,pca
1936,-3.11772274902086,0.3039466369334644,0,pca
1937,-1.823299755050274,2.2266769575963803,0,pca
1938,-3.130011173291486,2.1657568604379445,0,pca
1939,1.562956044262462,-2.419464180776697,0,pca
1940,-0.8547042036614945,0.0727380580809799,0,pca
1941,3.136512738313671,-0.056548547538447395,0,pca
1942,-1.9685156314258732,1.4503965616978907,0,pca
1943,-0.1364542944639119,-0.37390155618675547,0,pca
1944,-0.7487201588183585,-1.1543056192452699,0,pca
1945,-1.2746522456293985,-2.524488740252997,0,pca
1946,-2.239878901174987,3.4346715322733234,0,pca
1947,-2.0639377376531227,-0.23617737683300438,0,pca
1948,0.23034612623912723,0.644963037964541,0,pca
1949,1.2008469207227421,-2.3388486376007442,0,pca
1950,-0.050043101027708245,-0.6547170813763438,0,pca
1951,2.531883345342531,1.0614697622963813,0,pca
1952,2.1751621367747993,1.5361623254677603,1,pca
1953,-0.3443570213458464,2.5184085294106153,1,pca
1954,2.1890316932382343,-0.008457557467960503,0,pca
1955,-1.7727331612084258,2.101139387248608,0,pca
1956,-0.5895256082962973,-1.1068070334782667,0,pca
1957,-2.1835089254745976,3.056600503849557,0,pca
1958,3.350421204635693,2.2251989491649495,1,pca
1959,1.1622252806794418,0.03940020768109512,0,pca
1960,1.750902331040681,-1.0183272206321876,0,pca
1961,1.71076303524099,0.46118923121714583,1,pca
1962,2.426522548670074,-0.9983993913616792,0,pca
1963,2.015421137611375,-1.522104681198579,1,pca
1964,-1.4133846707419004,-2.014031317355713,0,pca
1965,-2.0991517749181643,1.0981919723824676,0,pca
1966,2.2622684281356715,1.0658876761824845,0,pca
1967,-1.1639895996267977,-0.4207378496771904,0,pca
1968,-2.916069580394914,0.8643694315468308,0,pca
1969,2.182135725430142,-0.7791029571536324,0,pca
1970,1.9072076992337694,-2.1021008932798577,0,pca
1971,2.3597799771221277,-1.8402067636537636,1,pca
1972,2.687704565708169,1.685394179864257,1,pca
1973,-1.6613015870770547,-0.23736539524144668,0,pca
1974,2.7452581446151525,0.13365559766831292,0,pca
1975,-2.8992632496063457,-0.08585931571435859,0,pca
1976,2.382753671378932,0.2361134177186571,1,pca
1977,2.5522023088691173,-1.4378985340412398,0,pca
1978,0.47121546995668256,-0.4927458883815564,1,pca
1979,3.4056657504762433,-0.7903001876988541,1,pca
1980,-2.1938087016562138,0.3742245512304004,0,pca
1981,-0.6127965652927182,1.0781890138814763,0,pca
1982,1.932719794738245,-2.0459492464294207,0,pca
1983,-3.178167513464707,-1.3071171943713424,0,pca
1984,0.34444163561536467,0.6905527764551479,0,pca
1985,3.1745228939905434,0.4017134495170855,1,pca
1986,0.8651176647954419,-2.297333661693336,0,pca
1987,0.7035792687362167,-1.1428676592984506,0,pca
1988,-0.34955582554348674,-1.5483943733359131,1,pca
1989,-3.678853193681743,-1.4771735142157396,0,pca
1990,-0.7346265175607924,-1.1939287967859034,0,pca
1991,-0.9755771205908812,1.269917953189925,0,pca
1992,-3.35477365140786,0.8847720948240966,0,pca
1993,2.1800536783170448,-0.6572612938960201,0,pca
1994,-1.1803974842626024,-0.96383882536328,0,pca
1995,-0.7926674764344522,0.769179676304539,0,pca
1996,-2.0745110264729107,1.8885082237830342,0,pca
1997,1.630625683256478,-1.705093294501986,0,pca
1998,-2.239108754665601,0.6876862603260566,0,pca
1999,-1.986326789956415,1.105394691751111,0,pca
2000,0.8218592070176214,-0.04401358778716397,0,pca
2001,2.821652736778669,1.4340096959175452,1,pca
2002,1.0038211325810147,-1.350111725883392,0,pca
2003,2.158740334160274,-2.104463679091042,0,pca
2004,-1.538113897624203,2.718829376635654,0,pca
2005,-0.08900037967107417,-0.7797960980956417,0,pca
2006,-2.0211532897232263,1.8245870687636818,0,pca
2007,3.329634274131534,2.610295988480916,1,pca
2008,-3.0438267440888933,-0.5882421242112913,0,pca
2009,1.9617874505290789,-2.371110049064069,0,pca
2010,1.1375207678302452,-2.4236195498237683,0,pca
2011,2.6590125562312332,0.5568657128217805,1,pca
2012,-0.5243300183128714,-1.8465868828145044,0,pca
2013,-1.4476255218348708,-2.5103092636270015,0,pca
2014,1.893291294469139,-1.9346262854060698,0,pca
2015,2.3023973719513875,-1.8694235580012117,0,pca
2016,-3.322955089275853,-1.4940282340687787,0,pca
2017,2.4240063898469137,-0.86840020972851,1,pca
2018,2.37827864305176,1.045538626714122,1,pca
2019,-0.9722297391781392,-2.5673456031490183,0,pca
2020,-2.637927040318863,-3.0823704827145773,0,pca
2021,-0.7987528648725547,0.25316301242898953,1,pca
2022,1.6604210362268734,-1.085889533134819,0,pca
2023,1.5605500031356612,-0.701406144281212,0,pca
2024,2.5810191706906562,0.39984480771790126,1,pca
2025,2.737312632376387,1.190383191876779,0,pca
2026,-3.1291459411660756,-0.6870405277131347,0,pca
2027,-2.2173980190970273,0.8689181727316507,0,pca
2028,1.107537127298143,-2.853945198180017,0,pca
2029,-0.7429691879570363,-1.586571667792453,0,pca
2030,2.2442603851331504,-1.327884712557335,1,pca
2031,3.5000381725493392,3.2279043896328745,1,pca
2032,3.986672951591832,1.8964077892409645,0,pca
2033,2.4037740348216206,1.4472911709612775,1,pca
2034,-0.7024438477343984,-0.4796371676019396,0,pca
2035,-1.052109212246618,-2.5862000063108503,0,pca
2036,2.459042885647637,-0.7667834859995695,1,pca
2037,-1.5372728280962056,3.7087126235621466,0,pca
2038,-0.7084359421057607,2.003872842026987,0,pca
2039,-3.473316212555274,-1.463254868035981,0,pca
2040,-1.0367843334919826,-1.6532616845020707,0,pca
2041,-3.9168445001993626,-1.9521415862667357,0,pca
2042,-2.0723732828642807,0.07765176670057904,0,pca
2043,-1.2419903698231132,0.5555383033009992,0,pca
2044,1.626751433917551,-1.134714941423793,0,pca
2045,-1.1612590441179096,2.5714587725640556,1,pca
2046,2.9122016707269975,0.014272383709559777,1,pca
2047,-4.061041903636443,-1.6017313999141105,0,pca
2048,0.3304015664521477,1.925924034798935,0,pca
2049,3.0455968485451335,1.8752227090440592,1,pca
2050,2.4370505841067263,-1.962802037629847,0,pca
2051,2.3424912319102797,1.462918214851104,0,pca
2052,-0.9715833559543922,-1.3844948890585365,0,pca
2053,-3.2005082922767225,-0.18705350752023137,0,pca
2054,-3.3791581290067283,-0.09432439477808542,0,pca
2055,2.3684784011158944,-0.853842617016198,0,pca
2056,0.4088580402213496,0.2705654966521931,0,pca
2057,-3.289975579261294,-1.0961092257161524,0,pca
2058,-2.4724875174589087,0.30882610056688037,0,pca
2059,3.1962405005375656,2.607543226209362,1,pca
2060,-1.2596409664105306,2.843294578999614,1,pca
2061,2.9879592731297375,0.01255468654617865,1,pca
2062,-0.01771196876957533,3.9715610091387865,0,pca
2063,-1.3748638713028334,2.41648316311661,0,pca
2064,2.210807166113255,-1.3703749295059922,0,pca
2065,1.5263212809794078,-2.225190491601005,0,pca
2066,-1.9352345549609093,0.5612579280179317,0,pca
2067,-1.6963928590666872,2.4687034752868486,0,pca
2068,2.5765862680698195,0.8807285793051839,1,pca
2069,2.1443587160997986,-0.7178129598586369,0,pca
2070,1.811072613902062,-1.7235224307698243,0,pca
2071,-1.527965964635273,1.9226249287624657,0,pca
2072,-1.0360341817238243,1.8743049655421953,0,pca
2073,2.884365096821296,0.6649834575189889,0,pca
2074,2.5692119759742043,0.5716499418759171,0,pca
2075,2.6084575013156486,0.5976386815812779,0,pca
2076,-2.836335845857713,2.091386438100372,0,pca
2077,-0.35999469383127075,-1.7903969210594137,0,pca
2078,-1.6670937965768684,-2.1005973309210844,0,pca
2079,-2.675288858998764,-0.6801888806193596,0,pca
2080,0.20071008971718243,-1.2400289550415684,0,pca
2081,-3.9536261889429936,-0.8154602301747673,0,pca
2082,-1.1932963196196162,-0.022942439923312644,0,pca
2083,-0.43737716842078317,-0.3795705113569647,0,pca
2084,2.7995735415292073,-1.285509414691006,0,pca
2085,0.5239155249359017,2.4446551502912914,0,pca
2086,0.45976493645291333,0.3175791532244926,0,pca
2087,0.7947843169346318,1.2917187252336209,0,pca
2088,-2.9964223607132308,-0.3988946773189359,0,pca
2089,-2.423145443907025,1.2524603885676817,0,pca
2090,3.178624474157858,3.547141866639061,1,pca
2091,-2.021418055394205,-1.3388474920681597,0,pca
2092,1.9578524103880137,0.512894272638425,1,pca
2093,-2.8376727278203475,0.385856737992767,0,pca
2094,-0.9536420245920224,-2.50482790269394,0,pca
2095,3.2232237273818027,0.7245006441090435,1,pca
2096,1.8681864153053258,-2.23306949747461,0,pca
2097,2.1558228413198175,-1.0285464993476983,1,pca
2098,2.619643271277859,-0.18119810390097954,0,pca
2099,3.2580542283396365,2.357651210982854,1,pca
2100,1.5039054986630975,-1.0971450573256327,0,pca
2101,2.7434176034036595,1.3606883391317168,1,pca
2102,1.6588438989776206,-2.2706808903189417,0,pca
2103,-1.4040342769022425,-3.2984840525894175,0,pca
2104,-3.8976239142329403,-1.0759897525420459,0,pca
2105,-2.3294451691234577,1.2121906677914722,0,pca
2106,-0.9502300575022619,2.8231087602871496,0,pca
2107,-1.7928232746059265,2.361900302877459,0,pca
2108,4.211476037217314,3.724713472697664,1,pca
2109,2.6820655180157336,1.325999707462852,1,pca
2110,2.923581048305186,-0.5026698202029568,0,pca
2111,-2.159398448064221,1.6372129760001015,0,pca
2112,1.774811250254789,-1.029569297535639,1,pca
2113,-3.581889060254692,1.1134017115213286,0,pca
2114,-1.6634891328477923,1.5013747202517405,0,pca
2115,1.7306164484318318,-2.752306613355172,0,pca
2116,-1.7377701083026822,-1.7069862649324414,0,pca
2117,3.2989239786049773,1.896899244809575,1,pca
2118,2.3491082481634993,-0.9829184121070762,0,pca
2119,1.894369168396613,-2.2241356130607954,0,pca
2120,1.4046296906499656,-0.591542063036957,0,pca
2121,2.089107288998535,-0.48680114679156156,0,pca
2122,2.734295642227666,1.7526848431009845,1,pca
2123,-1.3098969562698048,-1.4767647623117424,0,pca
2124,1.4071895614672838,-2.5816482427542433,1,pca
2125,-1.777877197351874,-0.6013560302284221,0,pca
2126,2.24410281849173,0.5251435824802034,0,pca
2127,1.8550343230622701,-2.1732982013892346,0,pca
2128,-1.5626155819110588,-1.1115606995435423,1,pca
2129,-2.6653790169088003,1.4878712961050555,0,pca
2130,1.6229433420889223,-2.135373474961779,0,pca
2131,-1.9742001746869364,0.42763988538137143,0,pca
2132,-0.2367805049702079,2.525435324500546,0,pca
2133,-1.1304301811111648,0.25288070289453296,0,pca
2134,-2.7123525196225193,1.017873769801262,0,pca
2135,-0.9557192614650644,1.5130665362219728,1,pca
2136,-3.9465868193918947,0.8166581752891917,0,pca
2137,-0.5694939581227583,4.316892832728175,0,pca
2138,1.070711737775905,-2.124130352664244,0,pca
2139,3.951538270933276,1.7470053121284013,0,pca
2140,2.7970749384675506,1.1437618844718744,1,pca
2141,-1.3194893927617126,-1.6189339807204386,0,pca
2142,1.9176238078388557,0.4317102636269459,1,pca
2143,2.3179556632533367,-1.871548540972926,0,pca
2144,-2.542628523516271,-0.36565737902488415,0,pca
2145,-1.5059590015767665,-0.4980957759759124,0,pca
2146,-1.6872597396753932,0.6016366057545397,0,pca
2147,2.6688111689502687,-1.1972363628764977,0,pca
2148,-2.425289261580884,0.28627550198322405,0,pca
2149,-2.314006401618252,-0.3675895149966456,0,pca
2150,-1.7112565079449804,-0.10426918131399496,0,pca
2151,-0.49268964332441345,2.1810799238873235,0,pca
2152,1.3357822332077591,-2.591134960562839,0,pca
2153,2.4662355286688444,0.842395158975973,0,pca
2154,1.730271641369401,-2.058593039465221,1,pca
2155,-0.3923947080875286,-1.1731066418782454,0,pca
2156,1.5638811637891776,-1.0682202970718242,0,pca
2157,-2.4677432292826063,-0.3557465118278317,0,pca
2158,-1.5778537619787698,-2.9413177887130333,0,pca
2159,2.190549470394677,-0.39198700745039106,1,pca
2160,1.9450409505331565,-0.6072672777983231,1,pca
2161,0.26625803947496174,-0.6968774130865985,0,pca
2162,-3.0723770163214383,-0.7282259581700944,0,pca
2163,2.9727967111308438,0.9007373702237906,1,pca
2164,2.3665101413510445,1.0294248468693128,1,pca
2165,1.244009619050645,-1.4006567708558875,0,pca
2166,1.7913283759277665,0.400415066009157,1,pca
2167,-2.1400007675080754,-1.2223875683618386,0,pca
2168,-1.5079095208877187,2.2393673447066385,0,pca
2169,0.0576616617219818,-0.8790169950199965,0,pca
2170,2.8326718849068073,0.16407182717248758,1,pca
2171,-0.4351618788680202,-1.0989738566650429,0,pca
2172,-2.3554061781952673,2.013419681079985,0,pca
2173,3.066113794595112,-0.16714304808304356,0,pca
2174,1.680663777396665,-2.235735116667788,0,pca
2175,3.1077121075913867,-0.19847151406975969,0,pca
2176,-1.4278024751256773,0.5043811936369808,0,pca
2177,1.504486909081144,-1.2433211756110565,1,pca
2178,-0.4176661870851557,0.0945245561716373,0,pca
2179,2.037560114630543,-0.7602396454384771,0,pca
2180,-1.2261464818651777,-0.758568737260978,0,pca
